timestamp,cpu_usage_system,cpu_usage_total,cpu_usage_user,memory_usage,memory_working_set,rx_bytes,tx_bytes
1650273337,0.0,0.001572255,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273338,0.0,0.000902743,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273339,0.0,0.000902743,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273340,0.0,0.000704662,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273341,0.0,0.000704662,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273342,0.005,0.0007156305,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273343,0.0,0.001288518,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273344,0.0,0.001044672,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273345,0.0,0.001044672,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273346,0.0,0.0010213205,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273347,0.0,0.001676673,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273348,0.0,0.001676673,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273349,0.0,0.0005494385,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273350,0.0,0.001205503,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273351,0.0,0.001205503,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273352,0.0,0.0009502615,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273353,0.0,0.00104676,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273354,0.0,0.000859129,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273355,0.0,0.000859129,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273356,0.0,0.000415604,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273357,0.0,0.001300787,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273358,0.0,0.001300787,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273359,0.0,0.000974445,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273360,0.0,0.001338853,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273361,0.0,0.001338853,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273362,0.0,0.000953928,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273363,0.0,0.000953928,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273364,0.0,0.0005156225,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273365,0.0,0.001049377,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273366,0.0,0.001049377,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273367,0.0,0.00083821,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273368,0.0,0.001802044,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273369,0.0,0.001802044,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273370,0.005,0.0007967275,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273371,0.005,0.0007967275,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273372,0.0,0.0006985735,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273373,0.0,0.136546855,0.13,0.0032199323177337646,0.003218531608581543,2925.0,4149.0
1650273374,0.0,0.001075898,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273375,0.0,0.001075898,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273376,0.0,0.000844381,0.0,0.0032199323177337646,0.003218531608581543,192.5,95.0
1650273377,0.0,0.000844381,0.0,0.0032199323177337646,0.003218531608581543,192.5,95.0
1650273378,0.0,0.0009659645,0.0,0.003219008445739746,0.0032176077365875244,105.0,105.0
1650273379,0.0,0.000883863,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273380,0.0,0.001051343,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273381,0.0,0.001051343,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273382,0.0,0.0007067825,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273383,0.01,0.00127249,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273384,0.01,0.00127249,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273385,0.0,0.0006806395,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273386,0.0,0.0006806395,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273387,0.0,0.000919574,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273388,0.0,0.001608076,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273389,0.0,0.001608076,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273390,0.0,0.000792606,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273391,0.0,0.000792606,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273392,0.005,0.00078992,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273393,0.0,0.001512769,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273394,0.0,0.001512769,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273395,0.0,0.0005304265,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273396,0.0,0.0005304265,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273397,0.0,0.0009549565,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273398,0.0,0.001349661,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273399,0.0,0.000875165,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273400,0.0,0.001131538,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273401,0.0,0.001131538,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273402,0.0,0.0007107275,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273403,0.0,0.0007107275,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273404,0.0,0.0010271105,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273405,0.0,0.0010271105,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273406,0.0,0.0008158975,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273407,0.01,0.001120531,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273408,0.01,0.001120531,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273409,0.0,0.001009713,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273410,0.0,0.000894265,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273411,0.0,0.001106848,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273412,0.0,0.001113095,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273413,0.0,0.001113095,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273414,0.0,0.000935293,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273415,0.0,0.000935293,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273416,0.005,0.000908515,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273417,0.0,0.000776479,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273418,0.0,0.000776479,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273419,0.0,0.0009718745,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273420,0.0,0.000881948,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273421,0.0,0.000881948,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273422,0.0,0.0006841615,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273423,0.0,0.001603505,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273424,0.0,0.00107791,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273425,0.0,0.00107791,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273426,0.0,0.000534123,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273427,0.0,0.001523993,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273428,0.0,0.001523993,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273429,0.0,0.0009260295,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273430,0.0,0.000818762,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273431,0.0,0.001100439,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273432,0.0,0.001106863,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273433,0.0,0.001106863,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273434,0.0,0.0547604935,0.055,0.0032199323177337646,0.003218531608581543,1495.5,2108.0
1650273435,0.0,0.001026705,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273436,0.0,0.001026705,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273437,0.005,0.0008203725,0.0,0.0032199323177337646,0.003218531608581543,192.5,95.0
1650273438,0.005,0.0008203725,0.0,0.0032199323177337646,0.003218531608581543,192.5,95.0
1650273439,0.0,0.000924692,0.0,0.003219008445739746,0.0032176077365875244,63.0,63.0
1650273440,0.0,0.000924692,0.0,0.003219008445739746,0.0032176077365875244,63.0,63.0
1650273441,0.0,0.0007148665,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273442,0.0,0.000945087,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273443,0.0,0.001399183,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273444,0.0,0.000940786,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273445,0.0,0.000940786,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273446,0.005,0.000636609,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273447,0.0,0.001758533,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273448,0.0,0.001758533,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273449,0.0,0.0006725525,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273450,0.0,0.0006725525,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273451,0.005,0.000526905,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273452,0.0,0.001062265,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273453,0.0,0.001334182,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273454,0.0,0.001334182,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273455,0.0,0.0006294845,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273456,0.0,0.001496652,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273457,0.0,0.001491597,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273458,0.0,0.00085216,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273459,0.0,0.00085216,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273460,0.0,0.0005576895,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273461,0.0,0.001048231,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273462,0.0,0.001439398,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273463,0.0,0.001439398,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273464,0.0,0.0007100005,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273465,0.0,0.0007100005,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273466,0.005,0.0008958285,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273467,0.0,0.000884373,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273468,0.0,0.000884373,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273469,0.0,0.00094057,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273470,0.0,0.00094057,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273471,0.0,0.0006105605,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273472,0.0,0.000988919,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273473,0.0,0.000988919,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273474,0.0,0.000932707,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273475,0.0,0.001542435,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273476,0.0,0.001383846,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273477,0.0,0.001383846,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273478,0.0,0.0008234585,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273479,0.0,0.001078626,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273480,0.0,0.00093635,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273481,0.0,0.000845625,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273482,0.0,0.001386289,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273483,0.0,0.001386289,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273484,0.0,0.000700701,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273485,0.0,0.000833156,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273486,0.0,0.000833156,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273487,0.0,0.0007456385,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273488,0.0,0.0007456385,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273489,0.0,0.0009960795,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273490,0.0,0.001452229,0.01,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273491,0.0,0.001452229,0.01,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273492,0.0,0.00120162,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273493,0.0,0.00120162,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273494,0.0,0.0659597585,0.06,0.003219008445739746,0.0032176077365875244,1495.5,2108.0
1650273495,0.0,0.0659597585,0.06,0.003219008445739746,0.0032176077365875244,1495.5,2108.0
1650273496,0.0,0.0008200015,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273497,0.0,0.001002318,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273498,0.0,0.001423343,0.0,0.003219008445739746,0.0032176077365875244,84.0,84.0
1650273499,0.0,0.001423343,0.0,0.003219008445739746,0.0032176077365875244,84.0,84.0
1650273500,0.0,0.0008103365,0.0,0.003219008445739746,0.0032176077365875244,21.0,21.0
1650273501,0.0,0.0008103365,0.0,0.003219008445739746,0.0032176077365875244,21.0,21.0
1650273502,0.0,0.0008336165,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273503,0.0,0.0008336165,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273504,0.0,0.000708044,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273505,0.0,0.001041137,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273506,0.0,0.001440731,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273507,0.0,0.001440731,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273508,0.005,0.001114199,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273509,0.005,0.001114199,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273510,0.005,0.0006972835,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273511,0.005,0.0006972835,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273512,0.0,0.0007997105,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273513,0.0,0.0007997105,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273514,0.0,0.000904409,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273515,0.0,0.001701589,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273516,0.0,0.001275456,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273517,0.0,0.001275456,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273518,0.0,0.001064936,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273519,0.0,0.001064936,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273520,0.0,0.000609266,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273521,0.0,0.001319326,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273522,0.0,0.000845052,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273523,0.0,0.000845052,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273524,0.0,0.001114391,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273525,0.0,0.001170587,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273526,0.0,0.001170587,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273527,0.0,0.0009045545,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273528,0.0,0.0009045545,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273529,0.0,0.000948154,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273530,0.0,0.0016609,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273531,0.0,0.0016609,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273532,0.0,0.000872531,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273533,0.0,0.000872531,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273534,0.0,0.001130709,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273535,0.0,0.001130709,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273536,0.0,0.0010311985,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273537,0.0,0.0010311985,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273538,0.0,0.000665675,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273539,0.0,0.001645826,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273540,0.0,0.001645826,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273541,0.0,0.000822759,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273542,0.0,0.000822759,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273543,0.0,0.000690086,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273544,0.0,0.001328793,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273545,0.0,0.001191157,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273546,0.0,0.001191157,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273547,0.0,0.0006798035,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273548,0.0,0.001450596,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273549,0.0,0.001450596,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273550,0.0,0.000711857,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273551,0.0,0.000711857,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273552,0.0,0.000942601,0.005,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273553,0.0,0.001494436,0.0,0.003219008445739746,0.0032176077365875244,66.0,66.0
1650273554,0.0,0.000837146,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273555,0.0,0.000837146,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273556,0.005,0.0009165875,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273557,0.005,0.0009165875,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273558,0.0,0.000650154,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273559,0.0,0.000650154,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273560,0.0,0.0008015265,0.0,0.003219008445739746,0.0032176077365875244,42.0,42.0
1650273561,0.0,0.001398317,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273562,0.0,0.001398317,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273563,0.005,0.000549278,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273564,0.0,0.00129733,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273565,0.0,0.000958908,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273566,0.0,0.001130821,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273567,0.0,0.000799995,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273568,0.0,0.00133613,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273569,0.0,0.00133613,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273570,0.0,0.0005060825,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273571,0.0,0.001232738,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273572,0.0,0.000894357,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273573,0.0,0.000894357,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273574,0.0,0.0008834195,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273575,0.0,0.0008834195,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273576,0.0,0.000625455,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273577,0.0,0.000625455,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273578,0.0,0.0008805995,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273579,0.0,0.001547345,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273580,0.0,0.001053347,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273581,0.0,0.001053347,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273582,0.0,0.0004810295,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273583,0.0,0.001619946,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273584,0.0,0.001087739,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273585,0.0,0.001087739,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273586,0.0,0.0008458445,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273587,0.0,0.0008458445,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273588,0.0,0.000612429,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273589,0.0,0.001876177,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273590,0.0,0.001876177,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273591,0.0,0.0006880955,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273592,0.0,0.001046314,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273593,0.02,0.001418219,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273594,0.0,0.001123313,0.01,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273595,0.0,0.001123313,0.01,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273596,0.0,0.000846978,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273597,0.0,0.000794648,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273598,0.0,0.001276768,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273599,0.0,0.001276768,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273600,0.0,0.000580875,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273601,0.0,0.000580875,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273602,0.01,0.000646484,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273603,0.0,0.000767348,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273604,0.0,0.001599061,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273605,0.0,0.000867976,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273606,0.0,0.000867976,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273607,0.0,0.000641213,0.0,0.003219008445739746,0.0032176077365875244,192.5,95.0
1650273608,0.01,0.001868087,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273609,0.0,0.00080988,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273610,0.0,0.000817474,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273611,0.0,0.000817474,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273612,0.0,0.000877844,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273613,0.0,0.000877844,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273614,0.0,0.0595706155,0.06,0.0032199323177337646,0.003218531608581543,1708.5,1481.0
1650273615,0.0,0.001434947,0.0,0.0032199323177337646,0.003218531608581543,210.0,1276.0
1650273616,0.01,0.001259144,0.0,0.0032199323177337646,0.003218531608581543,385.0,190.0
1650273617,0.01,0.001259144,0.0,0.0032199323177337646,0.003218531608581543,385.0,190.0
1650273618,0.0,0.000655507,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273619,0.0,0.001381709,0.0,0.0032199323177337646,0.003218531608581543,84.0,84.0
1650273620,0.0,0.001157515,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273621,0.0,0.001157515,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273622,0.0,0.0006933615,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273623,0.0,0.0006933615,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273624,0.0,0.0008090865,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273625,0.0,0.0008090865,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273626,0.0,0.0007670985,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273627,0.0,0.00155158,0.0,0.0032199323177337646,0.003218531608581543,385.0,190.0
1650273628,0.0,0.00155158,0.0,0.0032199323177337646,0.003218531608581543,385.0,190.0
1650273629,0.0,0.000660456,0.0,0.0032199323177337646,0.003218531608581543,0.0,0.0
1650273630,0.01,0.001297024,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273631,0.0,0.00082421,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273632,0.0,0.00082421,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273633,0.0,0.0006052765,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273634,0.0,0.0006052765,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273635,0.005,0.0009817685,0.0,0.003219008445739746,0.0032176077365875244,0.0,0.0
1650273636,0.0,0.001257976,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
1650273637,0.0,0.001257976,0.0,0.003219008445739746,0.0032176077365875244,385.0,190.0
